collection_name,collection_url,collection_slug,product_name,product_url,slug,description,material_name,design_style,raw_color,usage_context,raw_price_text,thumbnail_url,gallery_urls,crawl_at,error
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Ngọc Nhu,https://xeoxo.com/vn/san-pham/ao-dai-ngoc-nhu/,ao-dai-ngoc-nhu,,Vải tổng hợp dệt hoạ tiết kim sa,Suông tay loe dài,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4.850.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0218.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0218.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0247.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0281.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0307.jpg""]",2026-06-27 16:01:25,
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Phách Linh,https://xeoxo.com/vn/san-pham/ao-dai-phach-linh/,ao-dai-phach-linh,,Vải tổng hợp dệt hoạ tiết kim sa,Suông tay loe dài,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4.250.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0741.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0741.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0692.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0710.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0728.jpg""]",2026-06-27 16:01:26,
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Sương Mai,https://xeoxo.com/vn/san-pham/ao-dai-suong-mai/,ao-dai-suong-mai,,Vải tổng hợp dệt hoạ tiết kim sa,Suông tay loe dài,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4.050.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0615.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0615.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0545.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0625.jpg""]",2026-06-27 16:01:28,
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Tố Nhu,https://xeoxo.com/vn/san-pham/ao-dai-to-nhu/,ao-dai-to-nhu,,Vải tổng hợp dệt hoạ tiết kim sa,Suông tay loe dài,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4.850.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0475.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0475.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0482.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0534.jpg""]",2026-06-27 16:01:29,
Kỳ Sa,https://xeoxo.com/vn/danh-muc/ky-sa/,ky-sa,Áo dài Vũ Nhiên,https://xeoxo.com/vn/san-pham/ao-dai-vu-nhien/,ao-dai-vu-nhien,,Vải tổng hợp dệt hoạ tiết kim sa,Suông tay loe dài,,"Thiết kế đơn giản được chú trọng vào các chi tiết về họa tiết đơn giản nhưng không kém phần nổi bật, phù hợp sử dụng được cho nhiều dịp khác nhau từ hàng ngày đến trọng đại.",4.750.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0125.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0125.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0109.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0095.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0137.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0176.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/12/X0196.jpg""]",2026-06-27 16:01:30,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Lục Nhạn,https://xeoxo.com/vn/san-pham/ao-dai-luc-nhan/,ao-dai-luc-nhan,,Gấm dệt họa tiết cùng lót lụa tổng hợp,Cúc lệch dáng ngắn,Xanh lục,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2.550.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF6928.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF6928.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF6874.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF6881.jpg""]",2026-06-27 16:01:31,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Mạc Nguy,https://xeoxo.com/vn/san-pham/ao-dai-mac-nguy/,ao-dai-mac-nguy,,Gấm dệt họa tiết cùng lót lụa tổng hợp,Áo dáng ngắn cùng hàng cúc thẳng giữa,Đen,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,3.750.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7719.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7719.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7759.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7714.jpg""]",2026-06-27 16:01:33,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Bách Hiên,https://xeoxo.com/vn/san-pham/ao-dai-bach-hien/,ao-dai-bach-hien,,Gấm dệt họa tiết cùng lót lụa tổng hợp,Cúc lệch dáng ngắn,Trắng,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2.850.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7497.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7497.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7505.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7525.jpg""]",2026-06-27 16:01:34,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Trường Liên,https://xeoxo.com/vn/san-pham/ao-dai-truong-lien/,ao-dai-truong-lien,,Gấm dệt họa tiết cùng lót lụa tổng hợp,Áo dài nam Cúc lệch dáng dài,Xanh lam,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,3.250.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7181.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7181.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7137.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7056.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7140.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7132.jpg""]",2026-06-27 16:01:35,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Phụng Viên,https://xeoxo.com/vn/san-pham/ao-dai-phung-vien/,ao-dai-phung-vien,,Gấm dệt họa tiết cùng lót lụa tổng hợp,Áo dài nam Cúc lệch dáng dài,Xanh ngọc,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2.850.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7899.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7899.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7914.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7961.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7973.jpg""]",2026-06-27 16:01:36,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Nhã Lam,https://xeoxo.com/vn/san-pham/ao-dai-nha-lam/,ao-dai-nha-lam,,Gấm dệt họa tiết cùng lót lụa tổng hợp,Áo dài nam Cúc lệch dáng dài,Hồng nhạt,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2.850.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7839.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7839.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7787.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF7769.jpg""]",2026-06-27 16:01:38,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Lục Nguyên,https://xeoxo.com/vn/san-pham/ao-dai-luc-nguyen/,ao-dai-luc-nguyen,,Gấm dệt họa tiết cùng lót lụa tổng hợp,Áo dài nam Cúc lệch dáng dài,Xanh lục,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2.850.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF6780.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF6780.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF6762.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF6770.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DSF6845.jpg""]",2026-06-27 16:01:39,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Văn Phiến,https://xeoxo.com/vn/san-pham/ao-dai-van-phien/,ao-dai-van-phien,,Gấm dệt họa tiết cùng lót lụa tổng hợp,Áo dáng ngắn cùng hàng cúc thẳng giữa,Vàng đen,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2.950.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO07782.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO07782.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO07806.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO07812.jpg""]",2026-06-27 16:01:40,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Thạch Nhiên,https://xeoxo.com/vn/san-pham/ao-dai-thach-nhien/,ao-dai-thach-nhien,,Gấm dệt họa tiết cùng lót lụa tổng hợp,Cúc lệch dáng ngắn,"Be xám, cổ xanh",Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2.550.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO07765.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO07765.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO07702.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO07749.jpg""]",2026-06-27 16:01:41,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Mạc Trúc,https://xeoxo.com/vn/san-pham/ao-dai-mac-truc/,ao-dai-mac-truc,,Gấm dệt họa tiết cùng lót lụa tổng hợp,Cúc lệch dáng ngắn,"Trắng, đen, nâu",Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2.550.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO08025.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO08025.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO08075.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO08050.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO08095.jpg""]",2026-06-27 16:01:42,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Trường Lam,https://xeoxo.com/vn/san-pham/ao-dai-truong-lam/,ao-dai-truong-lam,,Gấm dệt họa tiết cùng lót lụa tổng hợp,Cúc lệch dáng ngắn,Xanh điểm cam,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2.550.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO08612.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO08612.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO08587.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO08593.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO08659.jpg""]",2026-06-27 16:01:43,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Gia Hỷ,https://xeoxo.com/vn/san-pham/ao-dai-gia-hy/,ao-dai-gia-hy,,Gấm dệt họa tiết cùng lót lụa tổng hợp,Cúc lệch dáng ngắn,Hồng điểm xanh,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2.550.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09361.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09361.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09235.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09246.jpg""]",2026-06-27 16:01:44,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Nguyên Phong,https://xeoxo.com/vn/san-pham/ao-dai-nguyen-phong/,ao-dai-nguyen-phong,,Gấm dệt họa tiết cùng lót lụa tổng hợp,Cúc lệch dáng ngắn,Xanh xám,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2.550.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09465.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09465.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09414.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09391.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09442.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09496.jpg""]",2026-06-27 16:01:46,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Văn Lễ,https://xeoxo.com/vn/san-pham/ao-dai-van-le/,ao-dai-van-le,,Gấm dệt họa tiết cùng lót lụa tổng hợp,Áo dài nam Cúc lệch dáng dài,Vàng nâu,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp những dịp quan trọng khác nhau đều có thể sử dụng được.,2.550.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09152.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09152.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09176.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2026/01/DFO09103.jpg""]",2026-06-27 16:01:47,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo Dài Dao Vinh,https://xeoxo.com/vn/san-pham/ao-dai-dao-vinh/,ao-dai-dao-vinh,,"Gấm dệt chìm hoạ tiết, lót lụa tổng hợp",Áo dài nam cúc lệch,Trắng kem,"Thiết kế được chú trọng vào các chi tiết nổi bật đến từ họa tiết đính kết, phù hợp cho khách hàng sử dụng cho dịp quan trọng đặc biệt như lễ cưới, hoặc có thể sử dụng cho những ngày thường khác",2.450.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO03960-2.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO03960-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO03964-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO03757-2.jpg""]",2026-06-27 16:01:48,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo Dài Vũ Lăng,https://xeoxo.com/vn/san-pham/ao-dai-vu-lang/,ao-dai-vu-lang,,Gấm dệt chìm hoạ tiết lót lụa tổng hợp,Áo dài nam cúc lệch,Trắng xám,"Thiết kế được chú trọng vào các chi tiết nổi bật đến từ họa tiết đính kết, phù hợp cho khách hàng sử dụng cho dịp quan trọng đặc biệt như lễ cưới, hoặc có thể sử dụng cho những ngày thường khác",2.450.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO03557-2.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO03557-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO03550-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO03526-2.jpg""]",2026-06-27 16:01:50,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo Dài Minh Tịnh,https://xeoxo.com/vn/san-pham/ao-dai-minh-tinh/,ao-dai-minh-tinh,,Gấm dệt chìm hoạ tiết lót lụa tổng hợp,Áo dài nam cúc lệch,Hồng nhạt,"Thiết kế được chú trọng vào các chi tiết nổi bật đến từ họa tiết đính kết, phù hợp cho khách hàng sử dụng cho dịp quan trọng đặc biệt như lễ cưới, hoặc có thể sử dụng cho những ngày thường khác",2.250.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO04837-2.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO04837-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO04838-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO04730-2.jpg""]",2026-06-27 16:01:51,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo Dài Yên Lăng,https://xeoxo.com/vn/san-pham/ao-dai-yen-lang/,ao-dai-yen-lang,,Gấm dệt chìm hoạ tiết lót lụa tổng hợp,Áo dài nam cúc lệch,Xanh xám,"Thiết kế được chú trọng vào các chi tiết nổi bật đến từ họa tiết đính kết, phù hợp cho khách hàng sử dụng cho dịp quan trọng đặc biệt như lễ cưới, hoặc có thể sử dụng cho những ngày thường khác",2.880.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO05192-2.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO05192-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO05205-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO05173-2.jpg""]",2026-06-27 16:01:52,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo Dài Phong Tường,https://xeoxo.com/vn/san-pham/ao-dai-phong-tuong/,ao-dai-phong-tuong,,"Gấm hoạ tiết đính kết thủ công, lót lụa tổng hợp",Áo dài nam cúc lệch,Đỏ,"Thiết kế được chú trọng vào các chi tiết nổi bật đến từ họa tiết đính kết, phù hợp cho khách hàng sử dụng cho dịp quan trọng đặc biệt như lễ cưới, hoặc có thể sử dụng cho những ngày thường khác",2.990.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO05760-2.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO05760-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO05753-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO05766-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO05765-2.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2025/09/DFO05701-2.jpg""]",2026-06-27 16:01:53,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Ngọc Chẩm,https://xeoxo.com/vn/san-pham/ao-dai-ngoc-cham/,ao-dai-ngoc-cham,,Gấm dệt họa tiết cùng lót lụa tổng hợp,Áo dài nam cúc lệch,Xanh ngọc,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp cho lễ cưới hoặc những dịp quan trọng khác nhau đều có thể sử dụng được,3.850.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2024/10/12-DSC08318.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2024/10/12-DSC08318.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2024/10/12-DSC08238.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2024/10/12-DSC08196.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2024/10/12-DSC08213.jpg""]",2026-06-27 16:01:54,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Thái Vũ,https://xeoxo.com/vn/san-pham/ao-dai-thai-vu/,ao-dai-thai-vu,,Gấm dệt họa tiết cùng lót lụa tổng hợp,Áo dài nam cúc lệch,Vàng kem,Thiết kế đơn giản chú trọng vào chất liệu và họa tiết phù hợp cho lễ cưới hoặc những dịp quan trọng khác nhau đều có thể sử dụng được,2.250.000 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2024/10/3-DSC06627.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2024/10/3-DSC06627.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2024/10/3-DSC06639.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2024/10/3-DSC06473.jpg""]",2026-06-27 16:01:55,
ĐINH,https://xeoxo.com/vn/danh-muc/dinh/,dinh,Áo dài Sắc Kỳ,https://xeoxo.com/vn/san-pham/ao-dai-sac-ky/,ao-dai-sac-ky,,Gấm lót lụa tổng hợp,"Áo dài suông, vạt cúc chéo",Đỏ đậm,"Phù hợp cho các dịp đặc biệt, sự kiện, lễ, Tết, chụp hình,...",1.990.740 VND,https://xeoxo.com/vn/wp-content/uploads/sites/2/2023/12/DFO09946.jpg,"[""https://xeoxo.com/vn/wp-content/uploads/sites/2/2023/12/DFO09946.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2023/12/DFO00233.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2023/12/DFO00017.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2023/12/DFO00158.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2023/12/DFO00048.jpg"", ""https://xeoxo.com/vn/wp-content/uploads/sites/2/2023/12/DFO00171.jpg""]",2026-06-27 16:01:57,
